"","CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION","YEAR","log.width","log.weight","Cooks_D","SC"
"1563",3586040,-21805,202202,162,6,"X-25",7,68580,2,NA,61.4,2,4,1,6,75,NA,NA,NA,NA,11.64661,NA,NA,NA,"X-25","2022",4.1174098351531,4.31748811353631,0.00138804112933036,"NS"
"1574",3585494,-21999,202202,162,60,"V-21",7,68580,2,NA,50.6,2,4,1,5,44,NA,NA,NA,NA,1,NA,NA,NA,"V-21","2022",3.92395157629342,3.78418963391826,0.000124161242106252,"NS"
"1575",3585495,-21999,202202,162,60,"V-21",7,68580,2,NA,34.7,2,4,1,5,15,NA,NA,NA,NA,1,NA,NA,NA,"V-21","2022",3.54673968695281,2.70805020110221,0.00080460716074077,"NS"
"1587",3585589,-22009,202202,162,61,"U-21",7,68580,2,NA,46.8,2,4,1,5,36,NA,NA,NA,NA,1.73129,NA,NA,NA,"U-21","2022",3.8458832029236,3.58351893845611,1.05634442541163e-05,"NS"
"1588",3585590,-22009,202202,162,61,"U-21",7,68580,2,NA,47.5,2,4,1,5,37,NA,NA,NA,NA,1.73129,NA,NA,NA,"U-21","2022",3.8607297110406,3.61091791264422,8.16295772639799e-05,"NS"
"1589",3585591,-22009,202202,162,61,"U-21",7,68580,2,NA,48.7,2,4,1,5,47,NA,NA,NA,NA,1.73129,NA,NA,NA,"U-21","2022",3.88567903008854,3.85014760171006,0.00278294886742591,"NS"
"1590",3585592,-22009,202202,162,61,"U-21",7,68580,2,NA,49.9,2,4,1,5,44,NA,NA,NA,NA,1.73129,NA,NA,NA,"U-21","2022",3.91002100275747,3.78418963391826,9.19739089100655e-06,"NS"
"1591",3585593,-22009,202202,162,61,"U-21",7,68580,2,NA,47.7,2,4,1,5,40,NA,NA,NA,NA,1.73129,NA,NA,NA,"U-21","2022",3.8649313978943,3.68887945411394,0.000271050061596622,"NS"
"1592",3585594,-22009,202202,162,61,"U-21",7,68580,2,NA,49.9,2,4,1,5,42,NA,NA,NA,NA,1.73129,NA,NA,NA,"U-21","2022",3.91002100275747,3.73766961828337,0.000180778236639202,"NS"
"1602",3584100,-21994,202202,162,55,"T-22",7,68580,2,NA,50.9,2,4,1,5,45,NA,NA,NA,NA,1,NA,NA,NA,"T-22","2022",3.92986292355648,3.80666248977032,8.52678756378684e-05,"NS"
"1603",3584101,-21994,202202,162,55,"T-22",7,68580,2,NA,46.1,2,4,1,5,35,NA,NA,NA,NA,1,NA,NA,NA,"T-22","2022",3.8308129500026,3.55534806148941,9.80483441590277e-06,"NS"
"1604",3584102,-21994,202202,162,55,"T-22",7,68580,2,NA,41.9,2,4,1,5,29,NA,NA,NA,NA,1,NA,NA,NA,"T-22","2022",3.73528582692809,3.36729582998647,0.00362035990935849,"NS"
"1605",3584103,-21994,202202,162,55,"T-22",7,68580,2,NA,38.9,2,4,1,5,22,NA,NA,NA,NA,1,NA,NA,NA,"T-22","2022",3.6609942506244,3.09104245335832,0.000659849193264617,"NS"
"1606",3584104,-21994,202202,162,55,"T-22",7,68580,2,NA,57.4,2,4,1,5,68,NA,NA,NA,NA,1,NA,NA,NA,"T-22","2022",4.05004430332552,4.21950770517611,0.000490035839937176,"NS"
"1619",3584702,-21982,202202,162,51,"V-23",7,68580,2,NA,50.4,2,4,1,5,41,NA,NA,NA,NA,1,NA,NA,NA,"V-23","2022",3.91999117507732,3.71357206670431,0.00102966822820755,"NS"
"1620",3584703,-21982,202202,162,51,"V-23",7,68580,2,NA,41.9,2,4,1,5,27,NA,NA,NA,NA,1,NA,NA,NA,"V-23","2022",3.73528582692809,3.29583686600433,0.000200995082897813,"NS"
"1621",3584704,-21982,202202,162,51,"V-23",7,68580,2,NA,41.3,2,4,1,5,23,NA,NA,NA,NA,1,NA,NA,NA,"V-23","2022",3.72086249996699,3.13549421592915,0.00434308407506926,"NS"
"1622",3584705,-21982,202202,162,51,"V-23",7,68580,2,NA,44.1,2,4,1,5,30,NA,NA,NA,NA,1,NA,NA,NA,"V-23","2022",3.7864597824528,3.40119738166216,0.000104773323232241,"NS"
"1640",3584833,-21983,202202,162,52,"U-23",7,68580,2,NA,52.7,2,4,1,5,49,NA,NA,NA,NA,2.53165,NA,NA,NA,"U-23","2022",3.96461545554732,3.89182029811063,0.000239330726943082,"NS"
"1641",3584834,-21983,202202,162,52,"U-23",7,68580,2,NA,47.1,2,4,1,5,31,NA,NA,NA,NA,2.53165,NA,NA,NA,"U-23","2022",3.85227300102237,3.43398720448515,0.00498090203058258,"NS"
"1642",3584835,-21983,202202,162,52,"U-23",7,68580,2,NA,43.9,2,4,1,5,28,NA,NA,NA,NA,2.53165,NA,NA,NA,"U-23","2022",3.78191432008113,3.3322045101752,0.00161932773534962,"NS"
"1643",3584836,-21983,202202,162,52,"U-23",7,68580,2,NA,45.8,2,4,1,5,38,NA,NA,NA,NA,2.53165,NA,NA,NA,"U-23","2022",3.82428409112014,3.63758615972639,0.00233504529329521,"NS"
"1644",3584837,-21983,202202,162,52,"U-23",7,68580,2,NA,41.5,2,4,1,5,25,NA,NA,NA,NA,2.53165,NA,NA,NA,"U-23","2022",3.72569342723665,3.2188758248682,0.000334463881940075,"NS"
"1691",3584922,-22016,202202,162,68,"V-20",7,68580,2,NA,50.4,2,4,1,2,44,NA,NA,NA,NA,1,NA,NA,NA,"V-20","2022",3.91999117507732,3.78418963391826,5.04361294383299e-05,"NS"
"1692",3584923,-22016,202202,162,68,"V-20",7,68580,2,NA,44.6,2,4,1,5,32,NA,NA,NA,NA,1,NA,NA,NA,"V-20","2022",3.79773385902602,3.46573590279973,3.93762381963389e-05,"NS"
"1699",3586784,-21801,202202,162,2,"W-25",7,68580,2,NA,44.6,2,4,1,6,37,NA,NA,NA,NA,66.73655,NA,NA,NA,"W-25","2022",3.79773385902602,3.61091791264422,0.00618968497856397,"NS"
"1704",3584408,-21995,202202,162,56,"U-22",7,68580,2,NA,50.1,2,4,1,5,52,NA,NA,NA,NA,2.61135,NA,NA,NA,"U-22","2022",3.91402100809082,3.95124371858143,0.00337132781629282,"NS"
"1705",3584409,-21995,202202,162,56,"U-22",7,68580,2,NA,46.5,2,4,1,5,43,NA,NA,NA,NA,2.61135,NA,NA,NA,"U-22","2022",3.83945231259331,3.76120011569356,0.0062724420345734,"NS"
"1706",3584410,-21995,202202,162,56,"U-22",7,68580,2,NA,44.7,2,4,1,5,38,NA,NA,NA,NA,2.61135,NA,NA,NA,"U-22","2022",3.79997350161952,3.63758615972639,0.00773263002581452,"NS"
"1719",3586999,-21803,202202,162,4,"W-27",7,68580,2,NA,43.8,2,4,1,6,29,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",3.7796338173824,3.36729582998647,0.000332118377347481,"NS"
"1720",3587000,-21803,202202,162,4,"W-27",7,68580,2,NA,50.9,2,4,1,6,44,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",3.92986292355648,3.78418963391826,0.000296911900561135,"NS"
"1721",3587001,-21803,202202,162,4,"W-27",7,68580,2,NA,50,2,4,1,6,45,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",3.91202300542815,3.80666248977032,8.00928905340967e-05,"NS"
"1722",3587002,-21803,202202,162,4,"W-27",7,68580,2,NA,55.7,2,4,1,5,51,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",4.01998014693324,3.93182563272433,0.00556677161933318,"NS"
"1723",3587003,-21803,202202,162,4,"W-27",7,68580,2,NA,58.8,2,4,1,5,71,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",4.07414185490458,4.26267987704132,8.47277590972967e-05,"NS"
"1724",3587004,-21803,202202,162,4,"W-27",7,68580,2,NA,44.2,2,4,1,6,31,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",3.78872478908365,3.43398720448515,1.20676798298678e-05,"NS"
"1725",3587005,-21803,202202,162,4,"W-27",7,68580,2,NA,59.1,2,4,1,6,74,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",4.07923092441205,4.30406509320417,0.000645189643353955,"NS"
"1726",3587006,-21803,202202,162,4,"W-27",7,68580,2,NA,51.4,2,4,1,5,50,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",3.93963817246112,3.91202300542815,0.000341917503722604,"NS"
"1733",3584572,-21996,202202,162,57,"V-22",7,68580,2,NA,47.8,2,4,1,4,35,NA,NA,NA,NA,1,NA,NA,NA,"V-22","2022",3.86702563949741,3.55534806148941,0.00137287202293614,"NS"
"1734",3584573,-21996,202202,162,57,"V-22",7,68580,2,NA,39.1,2,4,1,5,22,NA,NA,NA,NA,1,NA,NA,NA,"V-22","2022",3.66612246699132,3.09104245335832,0.000171520896407549,"NS"
"1737",3584576,-21996,202202,162,57,"V-22",7,68580,2,NA,39.9,2,4,1,5,21,NA,NA,NA,NA,1,NA,NA,NA,"V-22","2022",3.68637632389582,3.04452243772342,0.00468662769077575,"NS"
"1744",3587179,-21807,202202,162,8,"X-23",7,68580,2,NA,51.4,2,4,1,4,45,NA,NA,NA,NA,16.37911,NA,NA,NA,"X-23","2022",3.93963817246112,3.80666248977032,0.000378604879776286,"NS"
"1745",3587180,-21807,202202,162,8,"X-23",7,68580,2,NA,56.4,2,4,1,5,59,NA,NA,NA,NA,16.37911,NA,NA,NA,"X-23","2022",4.03246915850401,4.07753744390572,0.000600375309903265,"NS"
"1751",3586345,-21806,202202,162,7,"X-24",7,68580,2,NA,47.4,2,4,1,6,34,NA,NA,NA,NA,9.69495,NA,NA,NA,"X-24","2022",3.85862222870103,3.52636052461616,0.00159550271772547,"NS"
"1752",3586346,-21806,202202,162,7,"X-24",7,68580,2,NA,49.4,2,4,1,6,41,NA,NA,NA,NA,9.69495,NA,NA,NA,"X-24","2022",3.89995042419388,3.71357206670431,0.000139983220156604,"NS"
"1753",3586347,-21806,202202,162,7,"X-24",7,68580,2,NA,53,2,4,1,6,46,NA,NA,NA,NA,9.69495,NA,NA,NA,"X-24","2022",3.97029191355212,3.8286413964891,0.00216655223495833,"NS"
"1754",3586348,-21806,202202,162,7,"X-24",7,68580,2,NA,47.9,2,4,1,6,35,NA,NA,NA,NA,9.69495,NA,NA,NA,"X-24","2022",3.86911550441687,3.55534806148941,0.00152968918807085,"NS"
"1755",3586349,-21806,202202,162,7,"X-24",7,68580,2,NA,46,2,4,1,6,31,NA,NA,NA,NA,9.69495,NA,NA,NA,"X-24","2022",3.8286413964891,3.43398720448515,0.00224389868392777,"NS"
"1766",3589370,-21917,202202,94,28,"X-18",7,68580,2,NA,45.8,2,4,1,5,36,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2022",3.82428409112014,3.58351893845611,0.00058430128508453,"NS"
"1767",3589371,-21917,202202,94,28,"X-18",7,68580,2,NA,42.8,2,4,1,5,32,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2022",3.75653810258775,3.46573590279973,0.00599572317191782,"NS"
"1768",3589372,-21917,202202,94,28,"X-18",7,68580,2,NA,52.4,2,4,1,5,50,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2022",3.958906591327,3.91202300542815,2.24967513880296e-06,"NS"
"1769",3589373,-21917,202202,94,28,"X-18",7,68580,2,NA,62.1,2,4,1,5,84,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2022",4.12874598893943,4.43081679884331,0.000381960014540727,"NS"
"1770",3585117,-21805,202202,162,6,"X-25",7,68580,2,NA,43.4,2,4,1,4,28,NA,NA,NA,NA,11.64661,NA,NA,NA,"X-25","2022",3.77045944110636,3.3322045101752,0.000567273979780262,"NS"
"1772",3585119,-21805,202202,162,6,"X-25",7,68580,2,NA,50.8,2,4,1,5,49,NA,NA,NA,NA,11.64661,NA,NA,NA,"X-25","2022",3.92789635458444,3.89182029811063,0.000530890245555893,"NS"
"1773",3585120,-21805,202202,162,6,"X-25",7,68580,2,NA,49.3,2,4,1,5,43,8,NA,NA,NA,11.64661,NA,NA,NA,"X-25","2022",3.89792408104864,3.76120011569356,5.28682213199874e-05,"NS"
"1774",3586569,-21804,202202,162,5,"X-26",7,68580,2,NA,50.8,2,4,1,6,43,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.92789635458444,3.76120011569356,0.000545842646933983,"NS"
"1775",3586570,-21804,202202,162,5,"X-26",7,68580,2,NA,54.3,2,4,1,6,57,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.99452422693989,4.04305126783455,0.000109035678570479,"NS"
"1777",3586572,-21804,202202,162,5,"X-26",7,68580,2,NA,44.5,2,4,1,6,29,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.79548918917219,3.36729582998647,0.00159803745109039,"NS"
"1778",3586573,-21804,202202,162,5,"X-26",7,68580,2,NA,53.5,2,4,1,5,46,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.97968165390196,3.8286413964891,0.00345602968685584,"NS"
"1779",3586574,-21804,202202,162,5,"X-26",7,68580,2,NA,48.5,2,4,1,5,40,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.88156379794344,3.68887945411394,3.42542659606991e-06,"NS"
"1780",3586575,-21804,202202,162,5,"X-26",7,68580,2,NA,46.4,2,4,1,5,36,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.83729945923221,3.58351893845611,5.04234970445421e-05,"NS"
"1781",3586576,-21804,202202,162,5,"X-26",7,68580,2,NA,50.9,2,4,1,5,45,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.92986292355648,3.80666248977032,8.52678756378684e-05,"NS"
"1782",3586577,-21804,202202,162,5,"X-26",7,68580,2,NA,46.8,2,4,1,5,39,NA,NA,NA,NA,7.83563,NA,NA,NA,"X-26","2022",3.8458832029236,3.66356164612965,0.000877755772407357,"NS"
"1792",3586467,-21802,202202,162,3,"W-26",7,68580,2,NA,46.9,2,4,1,5,42,NA,NA,NA,NA,9.70481,NA,NA,NA,"W-26","2022",3.84801767545223,3.73766961828337,0.00326084150515404,"NS"
"1794",3586469,-21802,202202,162,3,"W-26",7,68580,2,NA,46,2,4,1,5,42,NA,NA,NA,NA,9.70481,NA,NA,NA,"W-26","2022",3.8286413964891,3.73766961828337,0.00738169749543076,"NS"
"1795",3586470,-21802,202202,162,3,"W-26",7,68580,2,NA,44.9,2,4,1,5,33,NA,NA,NA,NA,9.70481,NA,NA,NA,"W-26","2022",3.80443779474821,3.49650756146648,0.000136562290074304,"NS"
"1796",3586471,-21802,202202,162,3,"W-26",7,68580,2,NA,47.6,2,4,1,5,42,NA,NA,NA,NA,9.70481,NA,NA,NA,"W-26","2022",3.86283276123737,3.73766961828337,0.00143045312869786,"NS"
"1798",3586473,-21802,202202,162,3,"W-26",7,68580,2,NA,52,2,4,1,5,52,NA,NA,NA,NA,9.70481,NA,NA,NA,"W-26","2022",3.95124371858143,3.95124371858143,0.000444021965750961,"NS"
"40",3154988,-17325,201702,162,22,"X-19",7,68580,2,NA,57.9,3,4,1,5,70,NA,NA,NA,NA,3.02754,NA,NA,NA,"X-19","2017",4.05871738457895,4.24849524204936,2.33009641891917e-05,"OS"
"98",3156952,-17366,201702,162,36,"X-26",7,68580,2,NA,38.8,3,4,1,6,24,NA,NA,NA,NA,1,NA,NA,NA,"X-26","2017",3.65842024662923,3.17805383034795,8.92243333036016e-05,"OS"
"135",3159165,-17385,201702,162,47,"BB-22",7,68580,2,NA,46,3,4,1,5,46,NA,NA,NA,NA,8.42994,NA,NA,NA,"BB-22","2017",3.8286413964891,3.8286413964891,0.0833256354391857,"OS"
"257",3162631,-17424,201702,162,70,"AA-19",7,68580,2,NA,41.3,3,4,1,5,32,NA,NA,NA,NA,1,NA,NA,NA,"AA-19","2017",3.72086249996699,3.46573590279973,0.0701928574884609,"OS"
"299",3163512,-17062,201702,162,1,"W-27",7,68580,2,NA,43.4,3,4,1,5,28,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",3.77045944110636,3.3322045101752,0.0737512580557207,"OS"
"300",3163513,-17062,201702,162,1,"W-27",7,68580,2,NA,49,3,4,1,5,44,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",3.89182029811063,3.78418963391826,0.000457433615209754,"OS"
"301",3163514,-17062,201702,162,1,"W-27",7,68580,2,NA,44.7,3,4,1,5,34,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",3.79997350161952,3.52636052461616,0.00265412882032713,"OS"
"302",3163515,-17062,201702,162,1,"W-27",7,68580,2,NA,43.8,3,0,0,1,30,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",3.7796338173824,3.40119738166216,0.0333161777710081,"OS"
"303",3163516,-17062,201702,162,1,"W-27",7,68580,2,NA,54.6,3,0,0,1,60,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",4.00003388275086,4.0943445622221,3.91932489150337e-05,"OS"
"304",3163517,-17062,201702,162,1,"W-27",7,68580,2,NA,45.7,3,4,1,4,36,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",3.82209829790016,3.58351893845611,0.00248973104985645,"OS"
"305",3163518,-17062,201702,162,1,"W-27",7,68580,2,NA,45.2,3,4,1,4,36,NA,NA,NA,NA,1,NA,NA,NA,"W-27","2017",3.81109708683819,3.58351893845611,3.32306894291688e-05,"OS"
"789",3352597,-19496,201902,94,1,"V-24",7,68580,2,NA,44.9,3,4,1,4,34,NA,NA,NA,NA,15.18644,NA,NA,NA,"V-24","2019",3.80443779474821,3.52636052461616,0.00488383034218202,"OS"
"811",3348328,-19768,201902,162,35,"DD-20",7,68580,2,NA,53.6,3,4,1,6,70,NA,NA,NA,NA,1,NA,NA,NA,"DD-20","2019",3.98154906807676,4.24849524204936,0.0619209851652703,"OS"
"812",3348329,-19768,201902,162,35,"DD-20",7,68580,2,NA,69.3,3,4,1,6,115,NA,NA,NA,NA,1,NA,NA,NA,"DD-20","2019",4.23844490619586,4.74493212836325,0.00425526076990457,"OS"
"813",3348330,-19768,201902,162,35,"DD-20",7,68580,2,NA,53.8,3,4,1,5,65,NA,NA,NA,NA,1,NA,NA,NA,"DD-20","2019",3.98527346716774,4.17438726989564,0.0223620711563137,"OS"
"842",3348555,-19767,201902,162,34,"DD-19",7,68580,2,NA,54.6,3,4,1,5,65,NA,NA,NA,NA,1,NA,NA,NA,"DD-19","2019",4.00003388275086,4.17438726989564,0.0111891175911486,"OS"
"910",3348937,-19825,201902,162,69,"U-20",7,68580,2,NA,46,3,4,1,4,36,NA,NA,NA,NA,1,NA,NA,NA,"U-20","2019",3.8286413964891,3.58351893845611,0.00554734204862793,"OS"
"1068",1977432,-7088,201002,94,16,"",7,68580,2,NA,67,3,0,4,1,110,NA,NA,NA,NA,13.1264,NA,NA,NA,"Y-01","2010",4.20469261939097,4.70048036579242,0.0309667758927701,"OS"
"1188",3583756,-21956,202202,162,40,"Y-25",7,68580,2,NA,59.2,3,4,1,3,73,NA,NA,NA,NA,2.96845,NA,NA,NA,"Y-25","2022",4.08092154188996,4.29045944114839,0.000507092124455439,"OS"
"1189",3583757,-21956,202202,162,40,"Y-25",7,68580,2,NA,56.4,3,4,1,4,67,NA,NA,NA,NA,2.96845,NA,NA,NA,"Y-25","2022",4.03246915850401,4.20469261939097,0.00159180177612865,"OS"
"1190",3583758,-21956,202202,162,40,"Y-25",7,68580,2,NA,46.1,3,4,1,4,36,NA,NA,NA,NA,2.96845,NA,NA,NA,"Y-25","2022",3.8308129500026,3.58351893845611,0.00678679277905823,"OS"
"1222",3582497,-21952,202202,162,36,"AA-23",7,68580,2,NA,54.5,3,4,1,5,55,NA,NA,NA,NA,18.85071,NA,NA,NA,"AA-23","2022",3.9982007016692,4.00733318523247,0.00910752571771014,"OS"
"1223",3582498,-21952,202202,162,36,"AA-23",7,68580,2,NA,61.4,3,4,1,3,89,NA,NA,NA,NA,18.85071,NA,NA,NA,"AA-23","2022",4.1174098351531,4.48863636973214,0.0268275344328368,"OS"
"1240",3580310,-21904,202202,162,21,"CC-18",7,68580,2,NA,50.6,3,4,1,6,50,NA,NA,NA,NA,1,NA,NA,NA,"CC-18","2022",3.92395157629342,3.91202300542815,0.000836220317150306,"OS"
"1411",3584301,-21999,202202,162,60,"V-21",7,68580,2,NA,50.4,3,4,1,5,44,NA,NA,NA,NA,1,NA,NA,NA,"V-21","2022",3.91999117507732,3.78418963391826,0.0115819266273717,"OS"
"1417",3582145,-21954,202202,162,38,"ZZ-23",7,68580,2,NA,54.6,3,4,1,4,60,NA,NA,NA,NA,20.99195,NA,NA,NA,"ZZ-23","2022",4.00003388275086,4.0943445622221,3.91932489150337e-05,"OS"
"1418",3582146,-21954,202202,162,38,"ZZ-23",7,68580,2,NA,44.7,3,4,1,5,33,NA,NA,NA,NA,20.99195,NA,NA,NA,"ZZ-23","2022",3.79997350161952,3.49650756146648,0.0101499430867205,"OS"
"1419",3582147,-21954,202202,162,38,"ZZ-23",7,68580,2,NA,48.3,3,4,1,5,46,NA,NA,NA,NA,20.99195,NA,NA,NA,"ZZ-23","2022",3.87743156065853,3.8286413964891,0.00679924060222031,"OS"
"1436",3583615,-21955,202202,162,39,"ZZ-24",7,68580,2,NA,56.9,3,4,1,6,66,NA,NA,NA,NA,4.85272,NA,NA,NA,"ZZ-24","2022",4.04129534113228,4.18965474202643,0.000172233929275492,"OS"
"1618",3584701,-21982,202202,162,51,"V-23",7,68580,2,NA,52.1,3,2,2,6,52,NA,NA,NA,NA,1,NA,NA,NA,"V-23","2022",3.95316494875932,3.95124371858143,0.000242965945691651,"OS"
"1727",3587007,-21803,202202,162,4,"W-27",7,68580,2,NA,68.2,3,2,2,6,115,NA,NA,NA,NA,5.57297,NA,NA,NA,"W-27","2022",4.22244456484942,4.74493212836325,0.0325372408519577,"OS"
"1793",3586468,-21802,202202,162,3,"W-26",7,68580,2,NA,50.6,3,4,1,5,52,NA,NA,NA,NA,9.70481,NA,NA,NA,"W-26","2022",3.92395157629342,3.95124371858143,0.00553969317006807,"OS"
